Employee ID,Age,Gender,Department,Experience,Salary,Attendance Percentage,Training Hours,Projects Completed,Overtime Hours,Manager Rating,Performance Rating,Promotion Status
EMP3469,58,Male,Finance,27,154080.15,99.45,72,3,52,5,5.0,0
EMP0921,45,Male,HR,10,68244.81,91.18,28,2,32,3,3.8,0
EMP3030,35,Female,Finance,7,73820.97,100.0,14,3,42,5,4.9,1
EMP1373,33,Female,HR,1,42066.16,98.65,22,2,28,5,4.34,0
EMP3588,31,Female,Finance,9,82950.44,99.48,66,6,16,3,4.6,0
EMP2545,57,Male,Finance,18,120334.44,94.6,15,4,32,2,3.87,1
EMP3599,41,Male,Operations,15,88507.23,94.33,45,5,50,5,5.0,1
EMP0039,45,Female,Sales,7,68857.24,94.29,55,4,52,5,5.0,1
EMP0364,60,Male,Operations,2,45298.37,92.41,26,10,26,2,3.96,1
EMP4701,31,Male,Sales,2,55030.2,93.78,33,2,25,1,2.77,0
EMP0183,22,Male,Operations,0,41799.83,92.49,25,9,21,1,3.58,0
EMP3034,57,Male,Sales,8,75657.61,94.02,40,9,20,3,4.57,1
EMP2984,35,Male,Finance,1,80323.75,85.44,60,4,18,3,3.63,0
EMP1195,46,Male,HR,9,74615.8,98.87,79,4,16,2,3.67,0
EMP2853,54,Male,Sales,10,75159.91,88.97,82,10,42,4,5.0,1
EMP3840,47,Female,HR,7,61150.57,97.3,55,3,11,5,4.02,1
EMP1122,49,Male,Finance,28,155339.43,89.48,62,3,19,3,3.77,0
EMP2236,22,Female,IT,0,59156.31,87.33,80,4,17,4,4.12,0
EMP2668,24,Female,IT,3,65559.06,99.75,84,2,25,4,3.91,0
EMP3224,51,Male,IT,20,146240.94,88.98,76,9,43,3,5.0,1
EMP1183,60,Male,Finance,18,120734.55,96.86,48,5,60,2,4.64,1
EMP4227,28,Male,Operations,2,46143.04,100.0,46,8,13,5,5.0,0
EMP4338,28,Male,Finance,2,54244.19,93.8,13,1,57,5,4.42,0
EMP0615,33,Female,Marketing,12,81353.97,92.05,40,7,17,3,4.16,0
EMP4959,40,Male,HR,4,62490.09,95.69,23,4,8,5,4.09,1
EMP1467,35,Male,Operations,4,52000.29,94.02,63,8,26,3,4.67,0
EMP0402,32,Male,HR,5,58530.65,90.07,17,5,60,4,4.5,1
EMP3043,37,Female,Operations,0,43020.77,90.91,56,6,6,4,4.0,0
EMP0935,49,Female,IT,20,146701.99,98.4,30,8,48,1,4.38,1
EMP2420,41,Male,HR,17,87644.89,93.49,84,4,23,2,3.89,1
EMP4180,23,Female,Sales,2,52619.63,96.91,22,10,8,5,5.0,0
EMP4560,21,Female,IT,0,53218.81,94.53,17,3,22,3,3.4,0
EMP2642,23,Female,Sales,0,51296.52,88.73,81,6,28,1,3.1,0
EMP4097,32,Female,Marketing,10,69535.23,97.38,54,8,3,2,4.13,0
EMP0727,23,Male,HR,1,47041.18,92.09,41,4,39,3,4.23,0
EMP0827,22,Female,HR,0,36411.41,91.9,70,4,20,1,3.24,0
EMP1522,23,Female,Operations,2,49121.44,93.64,65,4,3,2,3.09,0
EMP4794,55,Male,Sales,33,151508.23,93.33,31,8,48,2,5.0,0
EMP0137,52,Male,HR,30,126226.23,94.21,81,10,53,5,5.0,1
EMP3591,32,Male,HR,11,67495.21,95.51,26,6,22,1,3.73,0
EMP0629,31,Male,IT,2,58445.24,93.91,57,9,18,5,5.0,0
EMP0335,40,Male,Sales,9,74311.33,92.38,67,7,37,5,5.0,0
EMP0391,32,Male,Marketing,2,51483.57,89.01,52,1,3,4,3.55,1
EMP4432,45,Male,Operations,16,98339.56,98.93,58,9,6,3,4.89,1
EMP4926,60,Female,HR,32,130818.71,87.02,66,3,59,2,4.22,1
EMP3907,36,Male,Finance,10,83791.8,94.75,67,6,2,1,3.16,0
EMP1818,48,Female,IT,13,114790.04,88.7,26,10,23,5,5.0,0
EMP0401,25,Male,HR,2,50082.97,87.4,60,5,34,2,3.58,0
EMP0711,25,Male,IT,3,71069.38,92.04,50,1,38,5,4.44,0
EMP1040,46,Male,HR,22,102105.42,94.29,67,6,10,1,3.48,0
EMP4069,49,Male,Sales,28,132736.6,94.02,39,8,33,1,4.2,1
EMP3360,22,Male,IT,1,65291.97,89.88,53,4,58,2,3.82,0
EMP0047,28,Female,Sales,6,61883.55,85.81,35,8,41,2,4.39,0
EMP1562,34,Male,Operations,13,82307.57,98.52,89,10,5,1,4.29,1
EMP4849,30,Male,Marketing,8,66294.38,96.43,47,1,30,4,3.92,1
EMP3643,24,Female,HR,3,53247.5,98.44,73,4,55,4,5.0,1
EMP3727,53,Female,IT,32,158447.37125,91.19,88,6,3,4,4.63,1
EMP4893,34,Female,IT,10,98700.15,96.22,38,1,44,1,3.13,0
EMP1113,27,Female,Marketing,4,53238.25,100.0,25,5,39,4,4.85,0
EMP2514,55,Male,Sales,15,95740.17,92.13,61,7,31,4,4.98,1
EMP3609,48,Male,HR,27,117940.56,91.87,32,4,39,4,4.66,1
EMP1224,45,Female,IT,22,149533.23,99.25,33,3,26,5,4.92,1
EMP4907,38,Male,IT,16,122148.54,89.85,49,10,50,4,5.0,0
EMP3024,31,Male,Finance,4,66472.94,96.9,37,1,51,5,4.52,0
EMP2422,59,Male,IT,29,158447.37125,96.38,74,4,53,3,4.98,1
EMP1509,33,Female,Sales,12,83731.01,94.52,52,7,56,5,5.0,1
EMP1751,57,Male,Sales,35,155887.91,96.87,18,10,23,3,5.0,1
EMP4887,54,Male,Finance,14,103544.29,91.28,84,4,55,2,4.22,1
EMP4138,27,Female,Operations,1,40860.76,91.19,87,6,4,5,4.65,0
EMP1800,38,Male,HR,12,72369.55,90.55,76,9,34,1,3.99,0
EMP0339,34,Male,Marketing,3,53289.13,92.08,84,8,36,3,4.84,1
EMP0216,59,Female,IT,10,100092.55,91.52,51,1,58,4,4.38,0
EMP3664,51,Female,Operations,15,86340.3,95.48,69,3,47,4,4.62,0
EMP1342,26,Female,HR,4,53710.03,90.81,47,9,8,4,4.45,0
EMP0012,56,Male,Operations,33,141508.46,94.28,74,4,55,2,4.3,0
EMP1521,47,Female,Finance,7,80323.75,95.12,29,2,22,3,3.58,1
EMP3641,23,Male,Marketing,2,48164.51,89.94,10,5,33,3,3.67,0
EMP4744,37,Male,IT,11,107526.97,94.71,51,7,49,3,4.88,1
EMP3849,24,Female,Operations,1,48395.2,92.66,23,6,7,4,4.22,0
EMP3005,38,Male,Operations,1,41697.99,92.32,50,7,1,5,4.64,0
EMP2865,26,Male,IT,1,61825.27,97.74,51,8,16,5,5.0,0
EMP3116,38,Female,Sales,17,103281.8,96.5,79,4,57,2,4.17,0
EMP4890,34,Female,HR,8,66829.34,89.84,16,9,34,2,4.18,1
EMP2323,34,Female,Finance,12,93000.21,93.715,73,7,16,4,4.9,1
EMP2572,26,Male,IT,1,60682.38,87.53,79,3,6,2,3.11,0
EMP2914,50,Male,Marketing,19,102935.55,87.71,25,4,2,5,4.14,0
EMP0102,44,Male,IT,14,114574.04,93.29,62,5,42,2,4.17,0
EMP3550,54,Male,Marketing,21,105533.67,94.42,10,1,8,4,3.51,0
EMP1459,26,Female,HR,3,47288.02,97.51,38,5,52,3,4.55,1
EMP0172,57,Male,Marketing,17,99156.73,95.24,22,2,46,2,3.4,0
EMP0108,55,Male,Sales,21,112379.89,100.0,76,2,14,3,3.95,0
EMP4240,55,Female,Marketing,27,126931.2,94.16,13,7,36,3,4.34,1
EMP3570,47,Female,IT,0,51050.29,92.77,50,3,31,1,3.36,0
EMP4340,42,Female,Sales,16,100786.34,95.65,17,9,58,5,5.0,0
EMP0025,42,Female,Marketing,10,71724.61,100.0,21,8,56,2,4.68,1
EMP3937,57,Non-binary,IT,9,96758.03,89.66,13,6,42,2,3.78,0
EMP4397,48,Male,Finance,3,52709.61,90.23,28,3,24,2,3.06,0
EMP0939,47,Male,HR,21,94684.66,100.0,82,6,18,1,3.91,0
EMP0061,30,Male,Finance,3,56039.4,95.84,32,4,24,3,3.75,0
EMP1241,44,Male,Operations,1,45916.37,100.0,37,10,11,1,4.2,0
EMP4685,26,Female,IT,2,64598.14,98.62,65,10,48,2,4.77,0
EMP1041,48,Non-binary,Operations,20,109070.95,93.86,50,8,32,1,4.19,0
EMP4230,58,Male,Sales,3,52112.52,95.42,49,8,44,1,4.34,1
EMP2761,28,Male,Finance,5,65347.43,96.3,19,6,46,2,4.2,1
EMP2121,56,Male,Finance,14,96347.14,97.33,65,2,60,1,3.72,0
EMP1525,49,Male,Sales,2,58106.28,92.65,15,8,24,5,4.92,1
EMP3522,40,Male,Finance,16,110495.6,85.05,60,1,45,2,3.26,0
EMP0154,33,Female,Finance,6,70491.7,100.0,49,3,33,1,3.32,0
EMP2249,37,Female,IT,9,96622.65,97.47,24,3,43,5,4.74,1
EMP0482,33,Male,Sales,0,41186.15,87.84,62,10,6,2,4.14,1
EMP4764,45,Male,HR,8,64880.78,94.57,64,5,47,4,4.9,1
EMP4350,27,Female,IT,1,62551.44,90.27,88,4,48,5,4.89,0
EMP3579,31,Female,Finance,0,48060.09,96.74,71,10,53,5,5.0,0
EMP4168,36,Male,Marketing,5,61680.63,95.44,43,8,46,2,4.36,0
EMP3563,47,Male,Marketing,18,98568.94,93.66,32,1,30,2,3.26,0
EMP3316,38,Female,Marketing,6,63868.58,95.93,25,5,50,4,4.65,1
EMP1763,40,Male,Finance,2,54205.23,97.45,43,10,3,2,4.13,0
EMP3539,47,Male,Sales,21,108753.48,92.96,64,10,10,2,4.55,1
EMP4853,31,Female,Sales,6,64576.17,90.5,73,8,14,5,5.0,1
EMP0751,42,Male,Operations,18,93441.14,97.35,66,8,48,5,5.0,0
EMP3620,56,Female,Finance,19,127630.79,99.34,23,1,44,1,3.04,0
EMP1786,28,Male,Marketing,7,67724.67,91.63,26,4,37,1,3.28,0
EMP4315,49,Male,Sales,7,68283.71,92.78,45,2,33,1,2.84,0
EMP3384,48,Male,IT,20,149464.4,94.35,54,2,34,5,3.39,0
EMP4181,50,Male,Operations,10,67466.72,93.94,18,2,15,2,3.16,0
EMP0406,41,Male,Sales,11,80711.25,95.77,67,10,15,4,5.0,1
EMP0758,55,Female,Marketing,24,118593.75,100.0,47,5,58,1,4.27,1
EMP2712,42,Non-binary,Operations,21,103891.16,89.61,84,3,48,5,5.0,0
EMP2671,51,Male,IT,15,127023.12,94.12,27,10,28,4,5.0,1
EMP4842,52,Male,Sales,1,67970.93,92.96,60,2,23,3,3.43,0
EMP0098,32,Male,Finance,2,52263.44,93.715,65,2,37,2,3.46,0
EMP1334,35,Male,Marketing,6,62166.36,94.78,46,5,40,5,4.98,1
EMP4797,33,Male,Finance,5,66616.01,93.4,15,6,20,1,3.31,0
EMP2792,53,Female,Finance,0,45269.4,92.98,27,2,9,1,2.46,0
EMP2855,21,Male,Marketing,0,48547.84,90.4,52,9,25,1,3.7,0
EMP0187,52,Male,Operations,15,85400.1,90.22,58,2,54,1,3.31,1
EMP4083,39,Female,Marketing,11,79567.21,97.87,24,8,3,3,4.22,1
EMP2724,22,Female,HR,0,44273.2,92.65,82,1,18,5,4.24,0
EMP3584,54,Female,Sales,8,74844.52,90.37,15,1,48,3,3.64,0
EMP2059,42,Male,Operations,13,81438.55,90.82,89,7,12,3,4.24,0
EMP1320,45,Male,Marketing,2,52235.56,92.59,61,5,47,3,4.53,1
EMP4242,35,Female,Sales,0,46956.5,96.83,64,9,35,3,5.0,0
EMP0149,45,Female,HR,23,106034.79,99.94,10,2,54,1,3.47,0
EMP0029,36,Female,Sales,1,48184.88,95.06,80,6,53,4,5.0,0
EMP4183,50,Female,IT,10,95586.36,90.05,66,9,46,5,5.0,0
EMP4089,50,Male,Marketing,23,110681.98,90.36,27,1,36,4,3.73,0
EMP3364,34,Female,Marketing,9,68440.35,97.79,10,6,50,5,5.0,1
EMP0693,35,Female,Operations,0,40095.96,95.91,84,4,17,5,4.7,0
EMP2867,47,Male,Finance,15,103633.01,96.91,69,4,19,1,3.25,0
EMP3777,50,Male,Operations,26,115557.73,87.75,15,7,51,4,5.0,1
EMP1387,54,Male,Operations,28,126222.74,94.08,54,8,57,4,5.0,1
EMP1846,41,Male,IT,10,99228.05,92.21,10,8,0,4,4.16,1
EMP4903,27,Male,IT,5,86714.01,94.7,89,2,3,1,2.83,0
EMP0130,57,Male,IT,24,158447.37125,94.97,21,2,19,5,4.77,0
EMP1600,53,Male,IT,7,88178.98,98.5,86,2,42,2,3.81,0
EMP3630,25,Male,Finance,0,50354.67,89.11,25,4,10,1,2.69,0
EMP4662,40,Female,IT,6,87029.95,89.2,64,2,3,2,2.78,0
EMP0702,25,Male,HR,2,48302.66,99.42,80,8,44,5,5.0,0
EMP4061,23,Male,Sales,0,38280.63,96.02,64,7,27,4,4.68,0
EMP3029,26,Female,IT,5,78332.57,99.03,22,7,26,4,4.87,1
EMP2970,58,Female,Marketing,5,53032.9,85.99,73,10,10,5,5.0,1
EMP4401,56,Female,IT,2,68129.57,94.36,75,1,55,2,3.49,0
EMP1709,22,Female,IT,0,56323.72,92.67,49,9,44,3,4.94,0
EMP2954,36,Male,HR,2,49359.55,95.01,50,3,27,2,3.36,0
EMP0455,46,Female,IT,2,66829.48,97.63,70,3,15,3,3.79,0
EMP2869,39,Male,HR,6,58074.55,89.06,40,4,54,5,4.86,1
EMP2041,36,Male,Operations,9,73105.31,89.22,67,10,2,2,4.24,1
EMP1773,32,Male,Operations,10,79028.57,94.46,81,3,42,1,3.32,0
EMP2316,35,Female,Sales,6,59648.24,94.24,64,5,27,5,4.96,0
EMP0610,53,Male,IT,5,76074.03,93.56,87,8,13,1,3.85,0
EMP0168,32,Male,Marketing,10,78836.93,93.55,25,4,48,3,4.33,1
EMP0731,49,Male,HR,11,73225.97,92.95,18,9,1,1,3.46,0
EMP4293,38,Male,IT,5,74842.11,100.0,26,2,35,5,4.7,0
EMP3359,44,Female,IT,4,73212.59,93.86,35,3,54,5,4.72,0
EMP3897,43,Female,Operations,2,46582.59,93.4,18,3,20,3,3.36,0
EMP2075,22,Male,Marketing,1,51947.57,94.51,35,2,2,3,3.2,0
EMP4112,34,Male,Marketing,4,61447.03,89.11,90,6,49,1,4.03,0
EMP3701,40,Male,HR,5,57738.5,89.01,14,2,21,2,2.7,0
EMP1623,23,Female,HR,0,35516.83,97.27,71,8,4,2,4.2,0
EMP0588,31,Female,IT,4,78034.17,97.14,51,4,50,5,5.0,1
EMP1402,38,Female,HR,16,85262.52,88.21,19,6,49,3,4.5,0
EMP3046,24,Female,Marketing,3,49664.45,89.52,76,5,10,5,4.4,1
EMP3225,37,Female,Operations,16,86554.13,87.06,10,4,20,4,3.92,0
EMP1701,55,Female,Sales,33,145780.62,100.0,36,7,46,3,5.0,1
EMP3089,32,Male,Sales,1,45652.93,96.78,88,3,12,3,4.13,0
EMP4435,60,Male,Sales,38,158447.37125,98.71,55,9,57,1,4.95,1
EMP2982,23,Female,Marketing,1,48612.39,90.53,10,6,4,1,3.02,0
EMP0041,29,Female,Marketing,5,61665.34,96.55,14,3,57,1,3.55,0
EMP1380,31,Male,Finance,7,73358.57,96.5,71,4,27,3,4.34,1
EMP2090,57,Non-binary,Sales,6,65522.46,93.62,65,1,6,5,4.05,1
EMP3925,45,Male,HR,5,58681.29,94.59,52,1,27,4,4.39,1
EMP2176,53,Male,HR,26,110574.71,94.13,80,1,60,1,3.81,0
EMP3218,33,Female,HR,2,46979.74,89.13,44,8,53,1,4.12,0
EMP2886,44,Male,Operations,11,77798.84,92.69,11,4,50,4,4.41,1
EMP0075,45,Female,Sales,14,91371.18,92.03,57,3,21,5,4.53,1
EMP3987,53,Male,HR,5,53570.72,93.41,34,6,11,4,4.27,1
EMP2658,52,Male,HR,1,50141.36,93.27,72,8,11,3,4.33,0
EMP3181,51,Male,Marketing,7,65151.41,91.0,89,2,54,5,4.7,0
EMP2077,29,Non-binary,Marketing,2,48476.92,88.49,52,1,15,5,3.89,0
EMP0442,60,Male,Finance,28,151145.1,97.4,75,7,40,2,4.64,1
EMP4119,50,Male,Sales,13,88843.99,93.05,36,9,23,2,4.35,1
EMP2052,40,Male,Marketing,15,87128.85,96.37,10,7,5,1,3.23,0
EMP2542,41,Female,Marketing,3,52368.54,100.0,38,4,25,3,3.94,1
EMP3307,39,Female,Finance,13,99571.99,97.74,68,1,47,2,3.63,0
EMP1302,53,Female,IT,20,145521.47,89.77,49,4,8,2,3.28,0
EMP1782,58,Male,Sales,19,106176.68,91.91,42,8,10,2,4.12,0
EMP4864,55,Female,Operations,13,85782.53,93.76,20,4,18,1,3.08,0
EMP3431,40,Male,Sales,19,158447.37125,92.99,51,2,38,5,4.92,0
EMP1305,55,Female,HR,25,111045.57,94.15,57,6,19,5,5.0,1
EMP0237,55,Female,Operations,7,63778.18,92.69,67,9,16,4,4.95,1
EMP2600,60,Male,IT,34,158447.37125,92.69,73,2,56,4,5.0,0
EMP0521,38,Male,Operations,0,47628.66,89.4,88,6,24,2,3.97,1
EMP2574,21,Male,Finance,0,50784.22,92.55,68,2,1,5,4.03,1
EMP3281,26,Male,Marketing,3,51675.57,99.38,27,8,32,1,3.72,0
EMP3187,34,Female,Finance,7,76838.83,92.94,59,4,46,1,3.35,0
EMP3954,34,Male,Finance,7,79030.77,93.55,51,5,46,1,3.7,0
EMP2769,44,Male,Sales,7,68502.59,88.9,89,4,28,4,4.37,1
EMP0736,38,Male,Finance,8,73887.55,95.83,20,5,3,1,3.2,0
EMP4752,55,Male,IT,24,158447.37125,91.68,59,4,8,5,4.63,1
EMP4980,59,Male,Finance,11,83887.84,95.74,84,3,4,2,3.28,0
EMP2107,55,Male,Marketing,26,119049.65,100.0,16,1,5,5,4.2,0
EMP2680,54,Female,HR,18,95079.23,89.71,26,5,60,1,3.9,1
EMP3230,56,Male,Sales,23,116638.31,92.4,39,8,28,5,5.0,0
EMP2762,55,Male,Operations,9,77112.03,96.12,82,8,7,2,4.24,0
EMP0593,28,Male,Marketing,5,59845.8,98.84,71,8,35,3,4.9,1
EMP1304,22,Female,Sales,0,42768.9,92.36,37,1,13,5,3.75,1
EMP1388,32,Male,Marketing,9,75549.04,95.09,25,8,14,5,5.0,1
EMP4743,37,Non-binary,Operations,3,55617.33,86.48,83,10,55,3,4.94,1
EMP4572,28,Male,Finance,5,68231.38,88.83,36,9,19,5,5.0,1
EMP4025,56,Male,IT,35,158447.37125,95.16,34,4,19,5,4.14,0
EMP1891,45,Male,HR,14,85551.02,100.0,36,1,35,5,4.57,1
EMP2988,52,Female,Operations,26,122998.93,90.08,51,10,34,4,5.0,1
EMP4975,49,Male,IT,21,89045.14,93.45,61,5,28,2,3.72,0
EMP3298,44,Female,IT,6,78319.25,89.24,76,10,44,3,5.0,1
EMP0905,46,Female,HR,0,43577.83,96.32,76,4,4,2,3.21,0
EMP4656,55,Male,IT,7,85578.13,88.8,59,2,28,2,3.14,0
EMP1280,55,Female,Operations,33,134238.54,89.44,58,1,34,3,3.83,0
EMP0934,35,Female,Sales,13,87854.65,96.4,49,8,35,5,5.0,0
EMP4950,23,Female,IT,2,68525.01,95.49,21,7,54,5,5.0,0
EMP2309,51,Female,Finance,11,90433.37,98.91,42,1,46,4,4.1,0
EMP1556,44,Female,IT,5,72350.51,84.73,87,4,24,5,4.4,0
EMP4579,51,Non-binary,Marketing,0,46369.72,92.0,48,3,56,3,4.49,0
EMP3191,39,Female,IT,15,126082.44,88.49,25,1,35,1,2.64,0
EMP4487,23,Male,Sales,1,47108.65,98.02,47,10,2,2,4.38,0
EMP0707,30,Female,Marketing,1,45703.64,92.91,52,8,11,5,5.0,0
EMP4883,43,Male,Sales,20,106057.09,93.71,38,7,25,1,3.97,0
EMP3071,38,Male,Operations,11,72248.03,93.45,17,1,39,2,3.14,0
EMP0746,34,Male,Finance,4,62709.1,95.01,69,8,12,4,4.39,1
EMP3595,27,Female,Operations,4,50644.8,99.45,80,7,4,1,3.99,0
EMP1940,30,Female,Operations,4,58020.04,91.77,41,4,22,5,4.74,0
EMP4445,60,Female,Operations,0,45643.04,90.87,28,10,44,2,4.72,0
EMP2863,37,Female,Sales,6,67658.8,83.36,83,9,29,2,4.15,1
EMP4076,21,Female,Operations,0,43399.5,91.23,41,2,26,2,3.27,0
EMP0514,34,Female,Marketing,4,54230.72,98.1,54,1,26,3,3.72,0
EMP0082,44,Male,Finance,2,51246.34,89.36,72,9,6,3,4.27,1
EMP0468,57,Male,HR,33,136896.28,89.41,60,4,7,1,3.39,0
EMP1309,33,Male,Operations,8,59087.34,96.03,23,9,54,3,5.0,1
EMP4594,31,Female,Finance,9,82326.12,91.77,40,2,32,3,3.51,0
EMP0915,52,Female,Finance,16,110162.99,87.58,75,2,35,3,3.74,0
EMP3453,58,Male,Marketing,8,64472.8,93.17,56,9,50,5,5.0,1
EMP3696,49,Female,Marketing,27,122661.63,95.91,23,1,33,5,4.23,0
EMP4854,37,Female,Operations,14,81775.54,92.49,36,9,39,5,5.0,1
EMP3157,23,Female,Sales,2,51451.55,100.0,28,6,32,1,3.59,0
EMP2199,22,Female,IT,1,58283.24,87.26,38,6,35,3,4.15,0
EMP4276,43,Male,HR,22,101743.05,94.15,16,10,50,3,5.0,1
EMP0775,55,Male,Finance,14,98475.54,91.07,58,2,12,4,3.77,0
EMP0330,45,Male,Operations,9,68136.76,89.96,69,4,42,5,5.0,1
EMP2055,50,Female,Marketing,20,106698.8,99.98,72,3,31,2,3.68,0
EMP2002,28,Male,Marketing,4,58269.93,94.09,75,1,35,2,3.4,0
EMP0944,57,Male,Marketing,25,119778.26,93.43,61,4,12,3,3.78,0
EMP0823,56,Male,Marketing,18,98471.3,95.53,49,10,19,4,5.0,1
EMP4573,47,Female,HR,22,65215.82,99.01,90,1,27,2,3.97,0
EMP0910,60,Male,Sales,37,158447.37125,93.48,14,2,41,2,3.83,0
EMP2517,30,Male,Marketing,7,64088.23,97.81,63,4,59,1,3.93,0
EMP0182,39,Female,IT,4,74849.18,97.82,33,7,9,1,3.68,1
EMP0165,52,Male,Marketing,14,85292.39,95.87,82,4,16,1,3.37,0
EMP1524,48,Female,HR,4,52567.5,92.16,17,3,27,4,4.17,0
EMP0452,46,Female,Marketing,15,82310.97,92.09,13,6,20,3,4.22,1
EMP3984,56,Female,Finance,25,145793.04,91.27,77,4,51,3,4.46,1
EMP2539,44,Male,Finance,23,133335.75,88.64,57,10,26,4,5.0,1
EMP4148,23,Male,Operations,0,38693.89,92.88,27,1,56,1,3.06,0
EMP4825,55,Female,Marketing,7,64259.43,97.66,54,7,24,1,3.96,1
EMP1312,52,Male,Operations,15,85617.72,90.45,63,2,47,2,3.59,0
EMP3150,39,Female,IT,17,133260.55,90.68,38,6,23,1,3.56,0
EMP1112,38,Female,Finance,12,94214.57,94.53,72,8,9,3,4.6,1
EMP4641,23,Male,HR,2,48964.02,94.2,54,3,18,3,3.68,0
EMP3875,52,Male,HR,1,46051.24,92.29,64,5,15,2,3.5,0
EMP3490,36,Female,Sales,2,54721.82,94.56,44,1,56,4,4.15,1
EMP1288,54,Male,Finance,20,120571.63,91.64,16,7,39,4,4.89,1
EMP4220,49,Female,Sales,15,92953.36,95.95,72,10,5,5,5.0,1
EMP4693,42,Male,Finance,12,91100.6,89.07,10,8,11,3,4.22,1
EMP3681,45,Male,Sales,24,122255.54,92.26,12,6,43,3,4.47,1
EMP4375,54,Male,Marketing,20,104192.15,93.66,51,7,34,4,5.0,1
EMP4211,26,Male,IT,3,69582.58,91.23,74,9,14,3,4.71,1
EMP3301,24,Male,Operations,1,42974.94,91.64,30,7,20,2,3.42,0
EMP3311,37,Male,Sales,3,50983.25,88.67,50,9,45,2,4.4,0
EMP4602,37,Female,IT,14,119843.64,92.82,80,1,23,3,3.48,0
EMP3126,52,Female,IT,23,158447.37125,95.42,35,6,18,3,4.15,1
EMP0328,46,Female,Marketing,11,71734.69,89.93,26,1,10,3,3.25,0
EMP1791,52,Male,IT,13,114638.83,92.15,58,3,55,1,3.45,0
EMP2491,56,Male,HR,22,104534.9,99.22,71,8,16,1,4.22,1
EMP2007,33,Female,Operations,8,67127.47,97.42,13,2,36,2,3.35,0
EMP2008,22,Male,IT,1,89045.14,95.79,68,3,7,3,3.6,0
EMP1859,58,Male,IT,28,158447.37125,88.62,64,1,22,5,3.98,1
EMP4733,21,Female,Operations,0,40496.87,97.5,20,4,36,5,4.67,0
EMP0313,60,Female,Operations,8,67546.83,91.65,78,1,49,1,3.27,0
EMP0833,26,Male,Operations,1,44134.98,91.19,55,2,21,3,3.27,0
EMP3080,48,Male,Operations,20,104467.2,95.25,34,8,25,5,5.0,1
EMP4766,46,Male,Operations,8,70972.51,90.71,17,5,15,4,4.07,1
EMP3463,54,Male,IT,22,152714.19,95.59,63,2,8,4,3.99,1
EMP1202,59,Male,Marketing,16,92057.66,92.64,44,3,13,2,3.38,0
EMP4436,37,Male,Operations,14,82902.2,93.76,78,5,35,4,4.8,1
EMP3548,29,Male,Operations,0,40075.35,93.96,23,7,5,5,4.4,0
EMP4073,45,Male,Marketing,16,95822.18,92.86,52,10,60,4,5.0,1
EMP2135,24,Male,Operations,3,54694.25,94.33,80,7,44,5,5.0,0
EMP3452,21,Female,HR,0,40173.53,97.61,70,3,13,5,3.84,0
EMP2210,33,Female,Sales,2,49583.03,92.63,19,9,13,2,4.02,1
EMP1902,24,Female,IT,2,66559.33,100.0,56,2,47,5,4.9,0
EMP4051,33,Female,Operations,7,64484.46,99.88,84,7,13,5,5.0,0
EMP1482,30,Female,Sales,0,45119.4,90.1,82,4,23,5,4.58,0
EMP0778,57,Female,HR,33,133698.28,100.0,49,2,26,5,4.87,0
EMP0800,39,Male,Operations,17,91576.06,93.68,34,9,6,2,4.16,0
EMP3715,39,Male,Operations,7,63992.48,99.72,77,8,15,3,4.69,0
EMP3943,31,Female,Finance,3,59504.31,95.0,89,9,15,1,3.91,1
EMP0055,26,Female,Operations,3,52510.25,92.68,77,6,7,4,4.3,1
EMP2973,38,Male,IT,11,110013.83,95.8,77,2,1,1,2.9,0
EMP3336,54,Female,Sales,10,75791.73,93.7,73,1,18,5,4.11,1
EMP1921,30,Male,IT,8,91784.88,88.5,19,1,35,4,3.61,0
EMP3716,55,Female,HR,25,110890.85,98.66,49,2,57,3,4.61,0
EMP4694,60,Male,Marketing,18,100449.81,88.89,79,4,3,4,4.09,0
EMP0947,24,Non-binary,Sales,3,57674.32,94.5,23,2,1,1,2.99,0
EMP1702,46,Female,Sales,8,69135.08,98.22,78,8,55,4,5.0,1
EMP3294,41,Female,Operations,12,77147.15,100.0,77,4,33,5,5.0,1
EMP2162,31,Male,Marketing,8,66249.32,92.38,81,4,45,1,3.68,1
EMP1137,50,Male,HR,19,102655.94,92.44,90,7,35,5,5.0,1
EMP0988,45,Male,HR,23,65215.82,92.88,86,3,28,1,3.74,0
EMP2550,43,Male,HR,18,94621.0,90.43,79,10,47,5,5.0,1
EMP3058,31,Female,Operations,3,57541.91,91.14,87,8,27,4,4.96,0
EMP3247,34,Female,Operations,5,57970.7,91.06,27,6,28,5,4.69,1
EMP1395,54,Female,Operations,16,93777.48,93.16,56,3,58,1,3.79,0
EMP2638,32,Female,Sales,3,52716.74,93.15,76,9,7,5,5.0,1
EMP4751,26,Female,Operations,1,45397.11,97.05,78,1,24,2,3.26,0
EMP3091,31,Male,HR,4,47813.16,88.45,49,8,39,1,4.14,0
EMP3496,57,Male,IT,11,112746.35,96.68,53,2,11,1,2.92,0
EMP3216,37,Female,Finance,12,95267.58,94.84,57,10,31,5,5.0,1
EMP0286,48,Male,Sales,16,96430.2,99.97,64,5,21,5,5.0,1
EMP4989,38,Male,IT,9,89045.14,92.35,61,1,14,5,2.7,0
EMP4802,24,Male,HR,1,44105.75,93.09,10,1,36,4,3.44,0
